what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347588790748
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347588794494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347589096632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347589115753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347589121684
executed,command,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.actions.pyShowOutline",1347589121762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347589141429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347589141445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347589141538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347589142693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347589165903
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347589195294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347589201304
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347589207563
executed,command,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.actions.pyShowOutline",1347589207656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347589241090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347589262817
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347589265705
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347589266142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347589373808
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347589380614
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347589382206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347589384391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590246734
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347590249231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590249715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590250948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590251307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590251416
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347590251432
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347590252790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590254866
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590254881
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590254897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590491424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590491612
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590493012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590493153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590494254
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347590494270
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347590494270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590494411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590495496
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347590495512
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347590495512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590495638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590496157
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347590496188
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347590496188
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347590496282
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347590496282
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347590498783
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347590498783
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347590498783
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347590498798
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590502729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590505544
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1347590505575
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590508358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590717755
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590718319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590719884
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590720056
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590720103
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347590720118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347591779927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347591781553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347591781615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347591781615
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347591921424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347591922033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347591924674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347591925815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347592010697
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347592011869
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347592011915
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347592011931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347592171134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347592172024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347592172087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347592172087
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347593500918
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347593501512
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347602537935
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347602539435
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347602539513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347602539528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604064872
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604067809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604129324
executed,command,,,"org.python.pydev.django.launching.DjangoLaunchShortcut.run",1347604136947
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1347604145680
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1347604149554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604150491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604150569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604159426
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604159442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604159551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604183920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604189465
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604427045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604432044
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604487748
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604492872
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347611335367
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347611336039
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347611336554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347611679357
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347611679920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347611680623
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347612716685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347612717685
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347613720224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347613723865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347615846417
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347615848635
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347615848823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347615849885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347615865273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1347615866210
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347615866866
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347615867351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347615869147
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347615951069
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347615955240
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347615955552
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347615955693
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347615957661
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347615957989
