what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527543585
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527543585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527544007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527553980
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347527561389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527562499
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527562515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527562874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527569127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347527574176
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527575380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527575396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527575739
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527654149
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347527657463
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527657744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347527674940
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347527676768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347527680770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347527685210
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347527687945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347527693041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527697481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527697481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527697575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527856625
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347527858250
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527862219
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527862344
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527863719
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527863719
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347527865813
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527866141
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527866266
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347527872267
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527872579
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347527877658
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527880252
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527880361
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347527881033
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527881939
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527882064
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527883330
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527883330
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347527885158
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527885158
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527885174
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527885190
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527885205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527887580
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527887612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527887674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527916286
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527919114
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527919223
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347527920864
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527920864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527929927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527930896
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1347527930912
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527933130
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527933240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527940084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527940084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527940178
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527985790
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347527987416
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527987416
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527988619
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527988713
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347527989369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527990681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347527991541
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1347527991556
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347527992666
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347527993197
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347527993557
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347528010542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528014371
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528014371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528014464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528018136
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528021277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528028277
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347528028292
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528028949
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528028980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528029042
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528079664
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347528083149
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347528086695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347528087226
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347528087633
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347528091867
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347528092179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528098195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528177127
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347528178174
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1347528179440
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347528183611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528185361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528185361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528185471
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528197048
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347528197064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528197923
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528197939
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347528198048
