what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347505763476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347505767398
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347505780758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347505791368
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347505792853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347505802260
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347505806354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347505814026
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347505815870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347505824527
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347505826449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347505832105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347505834762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347505836340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347505843887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347505858888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347505860404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347505874374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347505911501
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347505912422
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347505925509
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347505926883
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347505927211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347505928554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347505929195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347505931350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347505938612
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347505939908
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1347505939939
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347505940595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347506213264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347506216183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347506265273
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347506267006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347506267740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347506281448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347506283041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347506283041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347506283384
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347507974098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347507976878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508056764
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347508060887
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1347508061793
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1347508061808
started,bundle,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui",1347508061917
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508063666
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508063666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508063807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508104781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508106342
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508106358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508106467
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508357418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508358698
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508358714
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508358823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508404692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508405898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508405898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508405977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508423642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508425114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508425114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508425192
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508481085
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508482776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508482792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508482886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508554658
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508555081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508726857
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508726857
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347508727341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347517423553
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347517423709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347517424803
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347517424818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347517850472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347517850753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347517850785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347517850800
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347517852456
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347517853346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347518045077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347518047124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347518047124
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347518047217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347518520921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347518522843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347518656511
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347518657948
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347518657963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347518657963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347519050313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347519051032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347519056671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347519058015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347519371464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347519372448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347519373338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347519404236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347519404705
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347519406142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347519406158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520214992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520215195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520215226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520215242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520283974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520285786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520285786
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520285880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520304609
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1347520308514
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347520308514
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347520308530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520310186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520313201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520314919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520832768
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520834892
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520834908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520834923
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520839125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520840391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347520985852
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347520989133
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347520989476
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347520989601
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347521006862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347521006878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347521006894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347521040650
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347521043587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347521044150
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347521045118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347521045274
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1347521046352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347521054163
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347521135657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347521137109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1347521137156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347521137359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347521142467
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347521144576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347521144608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347521144623
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347522058649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347522059117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347522059133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347522059149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524022037
activated,view,org.python.pydev,2.5.0.2012040618,"org.python.pydev.navigator.view",1347524022052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524025146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524026349
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524028708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524031035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524034972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524039643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524491990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524492302
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524493974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524690753
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524691066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524692034
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524697986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524702125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524723729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1347524723792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524724151
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524725010
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347524725463
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1347524727900
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1347524727900
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1347524727900
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1347524727900
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1347524727900
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1347524727900
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1347524727900
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1347524727900
stopped,bundle,com.android.ide.eclipse.ndk,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ndk",1347524727900
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,20.0.0.v201206242043-391819,"overlay.com.android.ide.eclipse.adt.overlay",1347524727900
stopped,bundle,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.adt",1347524727931
stopped,bundle,org.eclipse.cdt,8.0.2.201202111925,"org.eclipse.cdt",1347524727931
stopped,bundle,org.eclipse.cdt.doc.user,5.1.1.201202111925,"org.eclipse.cdt.doc.user",1347524727931
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1347524727931
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1347524727931
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1347524727931
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1347524727931
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1347524727931
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1347524727931
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1347524727931
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1347524727931
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1347524727931
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1347524727931
stopped,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1347524727931
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1347524727931
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1347524727931
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1347524727931
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1347524727931
stopped,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1347524727931
stopped,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1347524727931
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1347524727931
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1347524727931
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1347524727931
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1347524727931
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1347524727931
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1347524727931
stopped,bundle,org.eclipse.wb.swing.databinding,1.1.0.r37x201109091143,"org.eclipse.wb.swing.databinding",1347524727931
stopped,bundle,org.eclipse.wb.core.databinding,1.1.0.r37x201109091012,"org.eclipse.wb.core.databinding",1347524727931
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.FormLayout",1347524727931
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.MigLayout",1347524727931
stopped,bundle,org.eclipse.wb.swing.java6,1.1.0.r37x201109091143,"org.eclipse.wb.swing.java6",1347524727931
stopped,bundle,org.eclipse.wb.swing.jsr296,1.1.0.r37x201109091143,"org.eclipse.wb.swing.jsr296",1347524727931
stopped,bundle,org.eclipse.wb.swing,1.1.0.r37x201109091143,"org.eclipse.wb.swing",1347524727931
stopped,bundle,org.eclipse.wb.core.ui,1.1.0.r37x201109091028,"org.eclipse.wb.core.ui",1347524727931
stopped,bundle,org.eclipse.wb.layout.group,1.1.0.r37x201109091112,"org.eclipse.wb.layout.group",1347524727931
stopped,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1347524727931
stopped,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1347524727931
stopped,bundle,com.python.pydev.codecompletion,2.5.0.2012040618,"com.python.pydev.codecompletion",1347524727931
